"gutenberg_id" "text"
45755 "unattainable. Now he was plunged right into the midst of this"
45755 "fascinatingly awful world, and his whole being quivered deliriously. Who"
45755 "was this mysterious being who had stepped into his quiet life? Was he"
45755 "really a murderer? If not, why did he always try to drag his mother to a"
45755 "remote, dark spot? Something dreadful, Edgar felt certain, was about to"
45755 "happen. He did not know what to do. In the morning he would surely write"
45755 "or telegraph his father--or why not that very moment? His mother was not"
45755 "in her room yet, but was still with that horrid person."
45755 ""
45755 "The outside of the door to Edgar's room was hung with a portiere, and he"
45755 "opened his door softly now, closed it behind him, and stuck himself"
45755 "between the door and the portiere, listening for his mother's steps in"
45755 "the corridor, determined not to let her stay by herself a single"
45755 "instant."
45755 ""
45755 "The corridor, at this midnight hour, was quiet and empty and lighted"
45755 "faintly by a single gas jet. The minutes stretched themselves into"
45755 "hours, it seemed, before he heard cautious footsteps coming up the"
45755 "stairs. He strained his ears to listen. The steps did not move forward"
45755 "with the quick, regular beat of someone making straight for his room,"
45755 "but sounded hesitating and dragging as though up a steep, difficult"
45755 "climb. Edgar also caught the sound of whispering, a pause, then"
45755 "whispering again. He was a-quiver with excitement. Was it both of them"
45755 "coming up together? Was the creature still sticking to her? The"
45755 "whispering was too low and far away for him to catch what they were"
45755 "saying. But the footsteps, though slowly and with pauses between, were"
45755 "drawing nearer. And now he could hear the baron's voice--oh, how he"
45755 "hated the sound of it!--saying something in a low, hoarse tone, which he"
45755 "could not get, and then his mother answering as though to ward something"
45755 "off:"
45755 ""
45755 "\"No, no, not tonight!\""
45755 ""
45755 "Edgar's excitement rose to fever heat. As they came nearer he would be"
45755 "bound to catch everything they said. Each inch closer that they drew was"
45755 "like a physical hurt in his breast, and the baron's voice, how ugly it"
45755 "seemed, that greedy, grasping disgusting voice."
45755 ""
45755 "\"Don't be cruel. You were so lovely this evening.\""
45755 ""
45755 "\"No, no, I mustn't. I can't. Let me go!\""
45755 ""
45755 "There was such alarm in his mother's voice that the child was terrified."
45755 "What did the baron want her to do? Why was she afraid?"
45755 ""
45755 "They were quite close up to him now, apparently right in front of the"
45755 "portiere. A foot or two away from them was he, trembling, invisible,"
45755 "with a bit of drapery for his only protection."
45755 ""
45755 "Edgar heard his mother give a faint groan as though her powers of"
45755 "resistance were weakening."
45755 ""
45755 "But what was that? Edgar could hear that they had passed his mother's"
45755 "door and had kept on walking down the corridor. Where was he dragging"
45755 "her off to? Why was she not replying any more? Had he stuffed his hand"
45755 "kerchief into her mouth and was he squeezing her throat?"
45755 ""
45755 "Wild with this thought, Edgar pushed the portiere aside and peeped out"
45755 "at the two figures in the dim corridor. The baron had his arm round the"
45755 "woman's waist and was forcing her along gently, evidently with little"
45755 "resistance from her. He stopped at his own door."
45755 ""
45755 "\"He wants to drag her in and commit the foul deed,\" though the child,"
45755 "and dashing the portiere aside he rushed down the hall upon them."
45755 ""
45755 "His mother screamed; something came leaping at her out of the dark, and"
45755 "she seemed to fall in a faint. The baron held her up with difficulty."
45755 "The next instant he felt a little fist dealing him a blow that smashed"
45755 "his lips against his teeth, and a little body clawing at him catlike. He"
45755 "released the terrified woman, who quickly made her escape, and, without"
45755 "knowing against whom, he struck out blindly."
45755 ""
45755 "The child knew he was the weaker of the two, yet he never yielded. At"
45755 "last, at last the great moment had come when he could unburden himself"
45755 "of all his betrayed love and accumulated hate. With set lips and a look"
45755 "of frenzy on his face he pounded away at the baron with his two small"
45755 "fists."
45755 ""
45755 "By this time the baron had recognized his assailant. He, too, was primed"
45755 "with hate of the little spy who had been dogging him and interfering"
45755 "with his sport, and he hit back, striking out blindly. Edgar groaned"
45755 "once or twice, but did not let go, and did not cry for help. They"
45755 "wrestled a fraction of a minute in the dark corridor grimly and sullenly"
45755 "without the exchange of a single word. But pretty soon the baron came to"
45755 "his senses and realizing how absurd was this duel with a half-grown boy"
45755 "he caught hold of Edgar to throw him off. But Edgar, feeling his"
45755 "muscles weakening and conscious that the next moment he would be beaten,"
45755 "snapped, in a fury, at the strong, firm hand gripping at the nape of his"
45755 "neck. The baron could not restrain a slight outcry, and let go of Edgar,"
45755 "who seized the opportunity to run to his room and draw the bolt."
45755 ""
45755 "The midnight struggle had lasted no more than a minute. No one in any of"
45755 "the rooms along the corridor had caught a sound of it. Everything was"
45755 "silent, wrapped in sleep."
45755 ""
45755 "The baron wiped his bleeding hand with his handkerchief and peered into"
45755 "the dark uneasily to make sure no one had been watching or listening."
45755 "All he saw was the one gas jet winking at him, he thought,"
45755 "sarcastically."
45755 ""
45755 ""
45755 ""
45755 ""
45755 "<CHAPTER XII"
45755 "THE TEMPEST>"
45755 ""
45755 ""
45755 ""
45755 "Edgar woke up the next morning dazed, wondering whether it had not been"
45755 "a horrid dream, and with the sickly feeling that hangs on after a"
45755 "nightmare, his head leaden and his body like a piece of wood. It was"
45755 "only after a minute or so that he realized with a sort of alarm that he"
45755 "was still in his day clothes. He jumped out of bed and went to look at"
45755 "himself in the mirror. The image of his own pale, distorted face, with"
45755 "his hair all rumpled and a red, elongated swelling on his forehead, made"
45755 "him recoil with a shudder. It brought back to him the actuality"
45755 "painfully. He recalled the details of the battle in the corridor, and"
45755 "his rushing back to his room and throwing himself on to the bed dressed."
45755 "He must have fallen asleep thus and dreamed everything over again, only"
45755 "worse and mingled with the warmish smell of fresh flowing blood."
45755 ""
45755 "Footsteps crunched on the gravel beneath his window, voices rose like"
45755 "invisible birds, and the sun shone deep into the room. \"It must be very"
45755 "late,\" he thought, glancing at his watch. But the hands pointed to"
45755 "midnight. In the excitement of the day before he had forgotten to wind"
45755 "it up. This uncertainty, this hanging suspended in time, disturbed him,"
45755 "and his sense of disgust was increased by his confusion of mind as to"
45755 "what had actually occurred. He dressed quickly and went downstairs, a"
45755 "vague sense of guilt in his heart."
45755 ""
45755 "In the breakfast-room his mother was sitting at their usual table,"
45755 "alone. Thank goodness, his enemy was not present. Edgar would not have"
45755 "to look upon that hateful face of his. And yet, as he went to the"
45755 "table, he was by no means sure of himself."
45755 ""
45755 "\"Good morning,\" he said."
45755 ""
45755 "His mother made no reply, nor even so much as glanced up, but kept her"
45755 "eyes fixed in a peculiarly rigid stare on the view from the window. She"
45755 "looked very pale, her eyes were red-rimmed, and there was that quivering"
45755 "of her nostrils which told so plainly how wrought up she was. Edgar bit"
45755 "his lips. Her silence bewildered him. He really did not know whether he"
45755 "had hurt the baron very much or whether his mother had any knowledge at"
45755 "all of their encounter. The uncertainty plagued him. But her face"
45755 "remained so rigid that he did not even attempt to look up for fear that"
45755 "her eyes, now hidden behind lowered lids, might suddenly raise their"
45755 "curtains and pop out at him. He sat very still, not daring to make the"
45755 "faintest sound, and raising the cup to his lips and putting it back on"
45755 "the saucer with the utmost caution, and casting furtive glances, from"
45755 "time to time, at his mother's fingers, which played with her spoon"
45755 "nervously and seemed, in the way they were bent, to show a secret anger."
45755 ""
45755 "For a full quarter of an hour he sat at the table in an oppressive"
45755 "expectancy of something that never came. Not a single word from her to"
45755 "relieve his tension. And now as his mother rose, still without any sign"
45755 "of having noticed his presence, he did not know what to do, whether to"
45755 "remain sitting at the table or to go with her. He decided upon the"
45755 "latter, and followed humbly, though conscious how ridiculous was his"
45755 "shadowing of her now. He reduced his steps so as to fall behind, and"
45755 "she, still studiously refraining from noticing him, went to her room."
45755 "When Edgar reached her door he found it locked."
45755 ""
45755 "What had happened? He was at his wits' end. His assurance of the day"
45755 "before had deserted him. Had he done wrong, after all, in attacking the"
45755 "baron? And were they preparing a punishment for him or a fresh"
45755 "humiliation? Something must happen, he was positive, something dreadful,"
45755 "very soon."
45755 ""
45755 "Upon him and his mother lay the sultriness of a brewing tempest. They"
45755 "were like two electrified poles that would have to discharge themselves"
45755 "in a flash. And for four solitary hours the child dragged round with"
45755 "him, from room to room, the burden of this premonition, until his thin"
45755 "little neck bent under the invisible yoke, and by midday it was a very"
45755 "humble little fellow that took his seat at table."
45755 ""
45755 "\"How do you do?\" he ventured again, feeling he had to rend this silence,"
45755 "ominous as a great black storm cloud. But still his mother made no"
45755 "response, keeping her gaze fixed beyond him."
45755 ""
45755 "Edgar, in renewed alarm, felt he was in the presence of a calculated,"
45755 "concentrated anger such as he had never before encountered. Until then"
45755 "his mother's scoldings had been outbursts of nervousness rather than of"
45755 "ill feeling and soon melted into a mollifying smile. This time, however,"
45755 "he had, as he sensed, brought to the surface a wild emotion from the"
45755 "deeps of her being, and this powerful something that he had evoked"
45755 "terrified him. He scarcely dared to eat. His throat was parched and"
45755 "knotted into a lump."
45755 ""
45755 "His mother seemed not to notice what was passing in her son, but when"
45755 "she got up she turned, with a casual air, and said:"
45755 ""
45755 "\"Come up to my room afterwards, Edgar, I have something to say to you.\""
45755 ""
45755 "Her tone was not threatening, but so icy that Edgar felt as though each"
45755 "word were like a link in an iron chain being laid round his neck. His"
45755 "defiance had been crushed out of him. Silently, with a hang-dog air, he"
45755 "followed her up to her room."
45755 ""
45755 "In the room she prolonged his agony by saying nothing for several"
45755 "minutes, during which he heard the striking of the clock, and outside a"
45755 "child laughing, and within his own breast his heart beating like a"
45755 "trip-hammer. Yet she, too, could not be feeling so very confident of"
45755 "herself either, because she kept her eyes averted and even turned her"
45755 "back while speaking to him."
45755 ""
45755 "\"I shall say nothing to you about the way you behaved yesterday. It was"
45755 "unpardonable, and it makes me feel ashamed to think of it. You have to"
45755 "suffer the consequences now of your own conduct. All I mean to say to"
45755 "you is that this is the last time you will be allowed to associate with"
45755 "your elders. I have just written to your father that either you must be"
45755 "put under a tutor or sent to a boarding-school where you will be taught"
45755 "manners. I sha'n't be bothered with you any more.\""
45755 ""
45755 "Edgar stood with bowed head, feeling that this was only the"
45755 "preliminary, a threat of the real thing coming, and he waited uneasily"
45755 "for the sequel."
45755 ""
45755 "\"You will ask the baron's pardon.\" Edgar gave a start, but his mother"
45755 "would not be interrupted. \"The baron left to-day, and you will write him"
45755 "a letter which I shall dictate.\" Edgar again made a movement, which his"
45755 "mother firmly disregarded. \"No protestations. Here is the paper, and"
45755 "here are the pen and the ink. Sit down.\""
45755 ""
45755 "Edgar looked up. Her eyes were steely with an inflexible determination."
45755 "This hardness and composure in his mother were quite new and strange. He"
45755 "was frightened, and seated himself at the desk, keeping his face bent"
45755 "low."
45755 ""
45755 "\"The date--upper right-hand corner. Have you written it? Space. Dear"
45755 "Sir, colon. Next line. I have just learned to my regret--got that?--to"
45755 "my regret that you have already left Summering. Two m's in Summering."
45755 "And so I must do by letter what I had intended to do in person, that"
45755 "is--faster, Edgar, you don't have to draw each letter--beg your pardon"
45755 "for what I did yesterday. As my mother told you, I am just convalescing"
45755 "from a severe illness and am very excitable. On account of my condition,"
45755 "I often exaggerate things and the next moment I am sorry for it.\""
45755 ""
45755 "The back bent over the desk straightened up. Edgar turned in a flash."
45755 "His defiance had leapt into life again."
45755 ""
45755 "\"I will not write that. It isn't true.\""
45755 ""
45755 "\"Edgar!\""
45755 ""
45755 "\"It is not true. I haven't done anything that I should be sorry for. I"
45755 "haven't done anything bad that I need ask anybody's pardon for. I simply"
45755 "came to your rescue when you called for help.\""
45755 ""
45755 "Every drop of blood left her lips, her nostrils widened."
45755 ""
45755 "\"I called for help? You're crazy.\""
45755 ""
45755 "Edgar got angry and jumped up from his chair."
45755 ""
45755 "\"Yes, you did call for help, in the corridor, when he caught hold of"
45755 "you. You said, 'Let me go, let me go,' so loud that I heard it in my"
45755 "room.\""
45755 ""
45755 "\"You lie. I never was in the corridor with the baron. He went with me"
45755 "only as far as the foot of the stairs----\""
45755 ""
45755 "Edgar's heart stood still at the barefacedness of the lie. He stared at"
45755 "her with glassy eyeballs, and cried in a voice thick and husky with"
45755 "passion:"
45755 ""
45755 "\"You--were not--in the hall? And he--he did _not_ have his arm round"
45755 "you?\""
45755 ""
45755 "She laughed a cold, dry laugh."
45755 ""
45755 "\"You were dreaming.\""
45755 ""
45755 "That was too much. The child, by this time, knew that adults lie and"
45755 "resort to impudent little evasions, lies that slip through fine sieves,"
45755 "and cunning ambiguities. But this downright denial of an absolute fact,"
45755 "face to face, threw him into a frenzy."
45755 ""
45755 "\"Dreaming, was I? Did I dream this bump on my forehead, too?\""
45755 ""
45755 "\"How do I know whom you've been rowdying with? But I am not going to"
45755 "argue with you. You are to obey orders. That's all. Sit down and finish"
45755 "the letter.\" She was very pale and was summoning all her strength to"
45755 "keep on her feet."
45755 ""
45755 "In Edgar, a last tiny flame of credulity went out. To tread on the truth"
45755 "and extinguish it as one would a burning match was more than he could"
45755 "stomach. His insides congealed in an icy lump, and everything he now"
45755 "said was in a tone of unrestrained, pointed maliciousness."
45755 ""
45755 "\"So I dreamed what I saw in the hall, did I? I dreamed this bump on my"
45755 "forehead, and that you two went walking in the moonlight and he wanted"
45755 "to make you go down the dark path into the valley? I dreamed all that,"
45755 "did I? What do you think, that I am going to let myself be locked up"
45755 "like a baby? No, I am not so stupid as you think. I know what I know.\""
45755 ""
45755 "He stared into her face impudently. To see her child's face close to her"
45755 "own distorted by hate broke her down completely. Her passion flooded"
45755 "over in a tidal wave."
45755 ""
45755 "\"Sit down and write that letter, or----\""
45755 ""
45755 "\"Or what?\" he sneered."
45755 ""
45755 "\"Or I'll give you a whipping like a little child.\""
45755 ""
45755 "Edgar drew close to her and merely laughed sardonically."
45755 ""
45755 "With that her hand was out and had struck his face. Edgar gave a little"
45755 "outcry, and, like a drowning man, with a dull rushing in his ears and"
45755 "flickerings in his eyes, he struck out blindly with both fists. He felt"
45755 "he encountered something soft, a face, heard a cry...."
45755 ""
45755 "The cry brought him to his senses. Suddenly he saw himself and his"
45755 "monstrous act--he had struck his own mother."
45755 ""
45755 "A dreadful terror came upon him, shame and horror, an impetuous need to"
45755 "get away seized him, to sink into the earth; he wanted to fly far away,"
45755 "far away from those eyes that were upon him. He made for the door and in"
45755 "an instant was gone, down the stairs, through the lobby, out on the"
45755 "road. Away, away, as though a pack of ravening beasts were at his"
45755 "heels."
45755 ""
45755 ""
45755 ""
45755 ""
45755 "<CHAPTER XIII"
45755 "DAWNING PERCEPTION>"
45755 ""
45755 ""
45755 ""
45755 "After he had put a long stretch of road between him and the hotel, Edgar"
45755 "stopped running. He was panting heavily, and he had to lean against a"
45755 "tree to get his breath back and recover from the trembling of his knees."
45755 "The horror of his own deed, from which he had been fleeing, clutched at"
45755 "his throat and shook him as with a fever. What should he do now? Where"
45755 "should he run away to? He was already feeling a sinking sensation of"
45755 "loneliness, there in the woods, only a mile or so from the house."
45755 "Everything seemed different, unfriendlier, unkinder, now that he was"
45755 "alone and helpless. The trees that only the day before had whispered to"
45755 "him like brothers now gathered together darkly as if in threat. This"
45755 "solitariness in the great unknown world dazed the child. No, he could"
45755 "not stand alone yet. But to whom should he go? Of his father, who was"
45755 "easily excited and unapproachable, he was afraid. Besides, his father"
45755 "would send him straight back to his mother, and Edgar preferred the"
45755 "awfulness of the unknown to that. He felt as though he could never look"
45755 "upon his mother's face again without remembering that he had struck her"
45755 "with his fist."
45755 ""
45755 "His grandmother in Bains occurred to him. She was so sweet and kind and"
45755 "had always petted him and come to his rescue when, at home, he was to be"
45755 "the victim of an injustice. He would stay with her until the first storm"
45755 "of wrath had blown over, and then he would write to his parents to ask"
45755 "their forgiveness. In this brief quarter of an hour he had already been"
45755 "so humbled by the mere thought of his inexperienced self standing alone"
45755 "in the world that he cursed the stupid pride that a mere stranger's"
45755 "lying had put into him. He no longer wanted to be anything but the child"
45755 "he had been, obedient and patient and without the arrogance that he now"
45755 "felt to be excessive."
45755 ""
45755 "But how to reach Bains? He took out his little pocketbook and blessed"
45755 "his luck star that the ten-dollar gold piece given to him on his"
45755 "birthday was there safe and sound. He had never got himself to break it."
45755 "Daily he had inspected his purse to see if it was there and to feast his"
45755 "eyes on the sight of it and gratefully polish it with his handkerchief"
45755 "until it shone like a tiny sun. But would the ten dollars be enough? He"
45755 "had travelled by train many a time without thinking that one had to pay,"
45755 "and still less how much one paid, whether ten or a hundred dollars. For"
45755 "the first time he got an inkling that there were facts in life upon"
45755 "which he had never reflected, and that all the many things that"
45755 "surrounded him and he had held in his hands and toyed with somehow"
45755 "contained a value of their own, a special importance. An hour before he"
45755 "had thought he knew everything. Now he realized he had passed by a"
45755 "thousand mysteries and problems without noticing them, and was ashamed"
45755 "that his poor little wisdom had stumbled over the first step it took"
45755 "into life. He grew more and more discouraged, and his footsteps lagged"
45755 "as he drew near the station."
45755 ""
45755 "How often he had dreamed of this flight from home, of making a dash for"
45755 "the great Life, becoming king or emperor, soldier or poet! And now he"
45755 "looked timidly at the bright little building ahead of him and thought of"
45755 "nothing but whether his ten dollars would bring him to his grandmother"
45755 "at Bains."
45755 ""
45755 "The rails stretched away monotonously into the country, the station was"
45755 "deserted. Edgar went to the window shyly and asked, whispering so that"
45755 "nobody but the ticket-seller should hear, how much a ticket to Bains"
45755 "cost. Amused and rather astonished eyes behind spectacles smiled upon"
45755 "the timid child."
45755 ""
45755 "\"Whole fare or half fare?\""
45755 ""
45755 "\"Whole fare,\" stammered Edgar, utterly without pride."
45755 ""
45755 "\"Three dollars and thirty-five cents.\""
45755 ""
45755 "\"Give me a ticket, please.\""
45755 ""
45755 "In great relief Edgar shoved the beloved bit of polished gold under the"
45755 "grating, change rattled on the ledge, and Edgar all at once felt"
45755 "immensely wealthy holding the strip of colored paper that guaranteed him"
45755 "his liberty, and with the sound of coin clinking in his pocket."
45755 ""
45755 "On examining the timetable he found there would be a train in only"
45755 "twenty minutes, and he retired to a corner, to get away from the few"
45755 "people idling on the platform. Though it was evident they were harboring"
45755 "no suspicions, the child, as if his flight and his crime were branded"
45755 "on his forehead, felt that they were looking at nothing but him and were"
45755 "wondering why a mere boy such as he should be travelling alone. He drew"
45755 "a great sigh of relief when at last the first whistle sounded in the"
45755 "distance, and the rumbling came closer and closer, and the train that"
45755 "was to carry him out into the great world puffed and snorted into the"
45755 "station."
45755 ""
45755 "It was not until Edgar took his seat in the train that he noticed he had"
45755 "secured only a third-class passage. Having always travelled first class,"
45755 "he was again struck with a sense of difference. He saw there were"
45755 "distinctions that had escaped him. His fellow-passengers were unlike"
45755 "those of his first-class trips, a few Italian laborers, with tough hands"
45755 "and uncouth voices, carrying pickaxes and shovels. They sat directly"
45755 "opposite, dull and disconsolate-eyed, staring into space. They must"
45755 "have been working very hard on the road, for some of them slept in the"
45755 "rattling coach, open-mouthed, leaning against the hard, soiled wood."
45755 ""
45755 "\"They have been working to earn money,\" came into Edgar's mind, and he"
45755 "set to guessing how much they earned, but could not decide. And so"
45755 "another disturbing fact impressed itself upon him, that money was"
45755 "something one did not always have on hand, but had to be made somehow or"
45755 "other. And for the first time he became conscious of having taken the"
45755 "ease in which he had been lapped as a matter of course and that to the"
45755 "right and the left of him abysms yawned which his eyes had never beheld."
45755 "It came to him now with the shock of suddenness that there were trades"
45755 "and professions, that his life was hedged about by innumerable secrets,"
45755 "close at hand and tangible, though he had never noticed them."
45755 ""
45755 "Edgar was learning a good deal in that single hour of aloneness and saw"
45755 "many things as he looked out of his narrow compartment into the great"
45755 "wide world. And for all his dark dread, something began to unfold itself"
45755 "gently within him, not exactly happiness as yet, rather a marvelling at"
45755 "the diversity of life. He had fled, he felt, out of fear and cowardice,"
45755 "yet it was his first independent act, and he had experienced something"
45755 "of the reality that he had passed by, until then, without heeding it."
45755 "Perhaps he himself was now as much of a mystery to his mother and his"
45755 "father as the world had been to him. It was with different eyes that he"
45755 "looked out of the window. He was now viewing actualities, it seemed to"
45755 "him. A veil had been lifted from all things, and they were showing him"
45755 "the core of their purpose, the secret spring of their actions. Houses"
45755 "flew by as though torn away by the wind, and he pictured to himself the"
45755 "people living in them. Were they rich or poor, happy or unhappy? Were"
45755 "they filled with the same longing as he to know everything? And were"
45755 "there children in those houses like himself who had merely been playing"
45755 "with things? The flagmen who waved the train no longer seemed like"
45755 "scattered dolls, inanimate objects, toys stationed there by indifferent"
45755 "chance. Edgar now understood that the giving of the signal was their"
45755 "fate, their struggle with life."
45755 ""
45755 "The wheels turned faster and faster, along serpentine windings the train"
45755 "made its way downward from the uplands, the mountains took on gentler"
45755 "curves and receded into the distance. The level was reached, and Edgar"
45755 "gave one final glance backward. There were the mountains like blue"
45755 "shadows, remote and inaccessible. And to Edgar it was as though his"
45755 "childhood were reposing up there where they lightly merged with the"
45755 "misty heavens."
45755 ""
45755 ""
45755 ""
45755 ""
45755 "<CHAPTER XIV"
45755 "DARKNESS AND CONFUSION>"
45755 ""
45755 ""
45755 ""
45755 "When the train pulled into the station at Bains, the street lamps were"
45755 "already lit, and though the station was bright with its red and white"
45755 "and green signals, Edgar unexpectedly felt a dread of the approaching"
45755 "night. In the daytime he would still have been confident. People would"
45755 "have been thronging the streets, and you could sit down on a bench and"
45755 "rest, or look into the shop windows. But how would he be able to stand"
45755 "it when the people had all withdrawn into their homes and gone to bed"
45755 "for a night's peaceful sleep while he, conscious of wrongdoing, wandered"
45755 "about alone in a strange city? Just to have a roof over his head, not to"
45755 "spend another moment under the open heavens! That was his one distinct"
45755 "feeling."
45755 ""
45755 "He hurried along the familiar way without looking to right or left until"
45755 "he reached his grandmother's villa. It was on a beautiful, broad avenue,"
45755 "placed, not free to the gaze of passersby but behind the vines and"
45755 "shrubbery and ivy of a well-kept garden, a gleam behind a cloud of"
45755 "green, a white, old-fashioned, friendly house. Edgar peeped through the"
45755 "iron grill like a stranger. No sound came from within and the windows"
45755 "were closed. Evidently the family and guests were in the garden behind"
45755 "the house."
45755 ""
45755 "Edgar was about to pull the door-bell when something odd occurred."
45755 "Suddenly the thing that only a few hours before had seemed quite natural"
45755 "to him had now become impossible. How was he to go into the house, how"
45755 "meet his grandmother and her family, how endure all the questions they"
45755 "would besiege him with, and how answer them? How would he be able to"
45755 "bear the looks they would give him when he would tell, as he would be"
45755 "obliged to, that he had run away from his mother? And, above all, how"
45755 "would he explain his monstrous deed, which he himself no longer"
45755 "understood? A door in the house slammed, and Edgar, in a sudden panic at"
45755 "being detected, ran off."
45755 ""
45755 "When he reached the park he paused. It was dark there, and he expected"
45755 "to find it empty and thought it would be a good place to sit down in and"
45755 "rest and at last reflect quietly and come to some understanding with"
45755 "himself about his fate. He passed through the gateway timidly. A few"
45755 "lamps were burning near the entrance, giving the young leaves on the"
45755 "trees a ghostly gleam of transparent green, but deeper in the park, down"
45755 "the hill, everything lay like a single, black, fermenting mass in the"
45755 "darkness."
45755 ""
45755 "Edgar, eager to be alone, slipped past the few people who were sitting"
45755 "in the light of the lamps, talking or reading. But even in the deep"
45755 "shadows of the unilluminated pathways it was not quiet. There were low"
45755 "whisperings that seemed to shun the light, sounds mingled with the"
45755 "rustling of the leaves, the scraping of feet, subdued voices, all"
45755 "mingled with a certain voluptuous, sighing, groaning sound that seemed"
45755 "to emanate from people and animals and nature, all in a disturbed sleep."
45755 "It was a restlessness that had something foreboding in it, something"
45755 "sneaking, hidden, puzzling, a sort of subterranean stirring in the wood"
45755 "that was connected perhaps with nothing but the spring, yet had a"
45755 "peculiarly alarming effect upon the child."
45755 ""
45755 "He cowered into a diminutive heap on a bench and tried to think of what"
45755 "he was to say at home. But his thoughts slipped away from him as on a"
45755 "slippery surface before he could grasp his own ideas, and in spite of"
45755 "himself he had to keep listening and listening to the muffled tones,"
45755 "the mystical voices of the darkness. How terrible the darkness was, how"
45755 "bewildering and yet how mysteriously beautiful!"
45755 ""
45755 "Were they animals, or people, or was it merely the ghostly hand of the"
45755 "wind that wove together all this rustling and crackling and whirring? He"
45755 "listened. It was the wind gently moving the tree tops. No, it wasn't, it"
45755 "was people--now he could see distinctly--couples arm in arm, who came up"
45755 "from the lighted city to enliven the darkness with their perplexing"
45755 "presence. What were they after? He could not make out. They were not"
45755 "talking to each other, because he heard no voices. All he could catch"
45755 "was the sound of their tread on the gravel and here and there the sight"
45755 "of their figures moving like shadows past some clear space between the"
45755 "trees, always with their arms round each other, like his mother and the"
45755 "baron in the moonlight."
45755 ""
45755 "So the great, dazzling, portentous secret was here, too."
45755 ""
45755 "Steps approached. A subdued laugh. Edgar, for fear of being discovered,"
45755 "drew deeper into the dark. But the couple now groping their way in the"
45755 "deep gloom had no eyes for him. They passed him by, closely locked, and"
45755 "they stopped only a few feet beyond his bench. They pressed their faces"
45755 "together. Edgar could not see clearly, but he heard a soft groan from"
45755 "the woman, and the man stammering mad, ardent words. A sort of sultry"
45755 "presentiment touched Edgar's alarm with a shudder that was sensual and"
45755 "pleasant."
45755 ""
45755 "The couple stayed thus a minute or so, and then the gravel crunched"
45755 "under their tread again, and the sound of their footsteps died away in"
45755 "the darkness."
45755 ""
45755 "A tremor went through Edgar. His blood whirled hot through his veins,"
45755 "and all of a sudden he felt unbearably alone in this bewildering"
45755 "darkness, and the need came upon him with elemental force for the sound"
45755 "of a friend's voice, an embrace, a bright room, people he loved. The"
45755 "whole perplexing darkness this night seemed to be inside his breast"
45755 "rending it."
45755 ""
45755 "He jumped up. To be at home, just to be at home, anywhere at home in a"
45755 "warm, bright room, in some relation with people. What could happen to"
45755 "him then? Even if they were to scold and beat him, he would not mind all"
45755 "that darkness and the dread of loneliness."
45755 ""
45755 "Unconsciously he made his way back to grandmother's villa, and found"
45755 "himself standing with the cool doorbell in his hand again. Now, he"
45755 "observed, the lighted windows were shining through the foliage, and he"
45755 "pictured each room belonging to each window and the people inside. This"
45755 "very proximity to familiar beings, the comforting sense of being near"
45755 "people who, he knew, loved him was delightful, and if he hesitated it"
45755 "was simply to taste this joy a little longer."
45755 ""
45755 "Suddenly a terrified voice behind him shrieked:"
45755 ""
45755 "\"Edgar! Why, here he is!\""
45755 ""
45755 "It was his grandmother's maid. She pounced on him and grabbed his hand."
45755 "The door was pulled open from within, a dog jumped at Edgar, barking,"
45755 "people came running, and voices of mingled alarm and joy called out. The"
45755 "first to meet Edgar was his grandmother with outstretched arms, and"
45755 "behind her--he thought he must be dreaming--his mother."
45755 ""
45755 "Tears came to Edgar's eyes, and he stood amid this ardent outburst of"
45755 "emotions quivering and intimidated, undecided what to say or do and very"
45755 "uncertain of his own feelings. He was not sure whether he was glad or"
45755 "frightened."
45755 ""
45755 ""
45755 ""
45755 ""
45755 "<CHAPTER XV"
45755 "THE LAST DREAM>"
45755 ""
45755 ""
45755 ""
45755 "They had been looking for him in Bains for some time. His mother, in"
45755 "spite of her anger, had been alarmed when he did not return, and had had"
45755 "search made for him all over Summering. The whole place was aroused, and"
45755 "people were making every sort of dreadful conjecture when a man brought"
45755 "the news that he had seen the child at the ticket-office. Inquiry at the"
45755 "railroad station of course, brought out that Edgar had bought a ticket"
45755 "to Bains, and his mother, without hesitation, took the very next train"
45755 "after him, telegraphing first to his father and to his grandmother."
45755 ""
45755 "The family held on to Edgar, but not forcibly. On the contrary, they"
45755 "led him with an air of suppressed triumph into the front room. And how"
45755 "odd it was that he did not mind their reproaches, because he saw"
45755 "happiness and love in their eyes. And even their assumed anger lasted"
45755 "only a second or two. His grandmother was embracing him again tearfully,"
45755 "no one spoke of his bad conduct, and he felt the wondrousness of the"
45755 "protection surrounding him."
45755 ""
45755 "The maid took off his coat and brought him a warmer one, and his"
45755 "grandmother asked if he did not want something to eat. They pestered him"
45755 "with their inquiries and their tenderness, but stopped questioning him"
45755 "when they noticed how embarrassed he was. He experienced deliciously the"
45755 "sensation that he had so despised before of being wholly a child, and he"
45755 "was ashamed of his arrogance of the last few days when he had wanted to"
45755 "dispense with it all and exchange it for the deceptive joy of"
45755 "solitariness."
45755 ""
45755 "The telephone rang in the next room. He heard his mother's voice in"
45755 "snatches, \"Edgar--back. Got here--last train,\" and he marvelled that she"
45755 "had not flown at him in a passion. She had put her arms round him, with"
45755 "a peculiarly constrained expression in her eyes."
45755 ""
45755 "He began to regret his conduct more and more, and he would have liked to"
45755 "extricate himself from his grandmother's and aunt's tenderness, to run"
